Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       2/2           luaK_goiftrue [183]
[279]    0.0    0.00    0.00       2         luaK_concat [279]
-----------------------------------------------
                0.00    0.00       2/2           patchlistaux [251]
[280]    0.0    0.00    0.00       2         patchtestreg [280]
-----------------------------------------------
                0.00    0.00       2/2           docall <cycle 1> [182]
[281]    0.0    0.00    0.00       2         setsignal [281]
-----------------------------------------------
                0.00    0.00       1/1           f_parser [33]
[282]    0.0    0.00    0.00       1         checkmode [282]
-----------------------------------------------
                0.00    0.00       1/1           luaD_rawrunprotected <cycle 1> [29]
[283]    0.0    0.00    0.00       1         closepaux [283]
-----------------------------------------------
                0.00    0.00       1/1           luaH_newkey <cycle 4> [72]
[284]    0.0    0.00    0.00       1         luaC_barrierback_ [284]
-----------------------------------------------
                0.00    0.00       1/1           check_match [36]
[285]    0.0    0.00    0.00       1         luaK_nil [285]
-----------------------------------------------
                0.00    0.00       1/1           lua_newstate [6]
[286]    0.0    0.00    0.00       1         luaS_hash [286]
-----------------------------------------------
                0.00    0.00       1/1           lua_load <cycle 1> [289]
[287]    0.0    0.00    0.00       1         luaZ_init [287]
-----------------------------------------------
                0.00    0.00       1/1           luaL_newstate [7]
[288]    0.0    0.00    0.00       1         lua_atpanic [288]
-----------------------------------------------
                                   1             luaL_loadfilex <cycle 1> [169]
[289]    0.0    0.00    0.00       1         lua_load <cycle 1> [289]
                0.00    0.00       1/1           luaZ_init [287]
                                   1             luaD_protectedparser <cycle 1> [154]
-----------------------------------------------
                                   1             docall <cycle 1> [182]
[290]    0.0    0.00    0.00       1         lua_pcallk <cycle 1> [290]
                                   2             luaD_pcall <cycle 1> [245]
-----------------------------------------------
                0.00    0.00       1/1           luaL_newstate [7]
[291]    0.0    0.00    0.00       1         lua_setwarnf [291]
-----------------------------------------------
                0.00    0.00       1/1           luaopen_math [77]
[292]    0.0    0.00    0.00       1         setseed [292]
                0.00    0.00       1/4           lua_pushinteger [259]
-----------------------------------------------
                0.00    0.00       1/1           luaL_loadfilex <cycle 1> [169]
[293]    0.0    0.00    0.00       1         skipcomment [293]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2018 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

   [5] GCTM (lgc.c)          [128] luaH_free (ltable.c)  [269] luaZ_fill (lzio.c)
  [66] addk (lcode.c)         [45] luaH_get (ltable.c)   [287] luaZ_init (lzio.c)
 [260] addlenmod (lstrlib.c)  [26] luaH_getint (ltable.c) [225] lua_absindex
 [162] addnum2buff (lobject.c) [62] luaH_getn (ltable.c) [288] lua_atpanic
 [216] addstr2buff (lobject.c) [11] luaH_getshortstr (ltable.c) [236] lua_callk
 [164] adjustlocalvars (lparser.c) [185] luaH_getstr (ltable.c) [223] lua_checkstack
 [178] allocupvalue (lparser.c) [131] luaH_new (ltable.c) [79] lua_createtable
  [13] atomic (lgc.c)         [72] luaH_newkey (ltable.c) [121] lua_gc
 [140] atomic2gen (lgc.c)    [197] luaH_realasize (ltable.c) [133] lua_getfield
 [160] aux_close (liolib.c)   [50] luaH_resize (ltable.c) [174] lua_getglobal
  [53] auxsetstr (lapi.c)     [48] luaH_set (ltable.c)   [226] lua_getmetatable
 [177] block (lparser.c)      [30] luaH_setint (ltable.c) [243] lua_gettop
  [63] body (lparser.c)      [137] luaK_code (lcode.c)   [270] lua_isinteger
  [36] check_match (lparser.c) [217] luaK_codeABCk (lcode.c) [61] lua_len
 [206] check_next2 (llex.c)  [240] luaK_codeABx (lcode.c) [289] lua_load
 [228] check_readonly (lparser.c) [252] luaK_codek (lcode.c) [6] lua_newstate
 [261] checkformat (lstrlib.c) [279] luaK_concat (lcode.c) [116] lua_newuserdatauv
 [282] checkmode (ldo.c)     [155] luaK_dischargevars (lcode.c) [290] lua_pcallk
 [213] checknext (lparser.c) [109] luaK_exp2RK (lcode.c) [219] lua_pushboolean
 [188] clearbykeys (lgc.c)   [106] luaK_exp2anyreg (lcode.c) [145] lua_pushcclosure
 [186] clearbyvalues (lgc.c) [209] luaK_exp2anyregup (lcode.c) [152] lua_pushfstring
 [283] closepaux (ldo.c)     [167] luaK_exp2nextreg (lcode.c) [259] lua_pushinteger
 [111] codeABRK (lcode.c)    [232] luaK_finish (lcode.c) [271] lua_pushlightuserdata
 [254] codearith (lcode.c)   [214] luaK_fixline (lcode.c) [168] lua_pushlstring
 [113] codebinexpval (lcode.c) [256] luaK_getlabel (lcode.c) [272] lua_pushnil
 [189] convergeephemerons (lgc.c) [183] luaK_goiftrue (lcode.c) [244] lua_pushnumber
 [187] correctgraylist (lgc.c) [69] luaK_indexed (lcode.c) [115] lua_pushstring
 [274] correctstack (ldo.c)  [112] luaK_infix (lcode.c)  [208] lua_pushvalue
 [180] createlabel (lparser.c) [99] luaK_int (lcode.c)   [242] lua_rawequal
 [103] createstdfile (liolib.c) [285] luaK_nil (lcode.c)  [98] lua_rawget
  [91] discharge2reg (lcode.c) [257] luaK_patchtohere (lcode.c) [51] lua_rawgeti
 [182] docall (lua.c)        [108] luaK_posfix (lcode.c)  [31] lua_rawseti
 [255] dothecall (lgc.c)     [200] luaK_reserveregs (lcode.c) [220] lua_rotate
 [122] entergen (lgc.c)      [229] luaK_ret (lcode.c)    [196] lua_setfield
  [28] enterinc (lgc.c)      [253] luaK_setoneret (lcode.c) [233] lua_setglobal
  [76] exp1 (lparser.c)      [234] luaK_setreturns (lcode.c) [157] lua_setmetatable
  [90] exp2reg (lcode.c)     [110] luaK_storevar (lcode.c) [199] lua_settop
  [93] explist (lparser.c)   [264] luaL_addvalue         [291] lua_setwarnf
 [275] f_call (lapi.c)       [265] luaL_buffinit         [237] lua_toboolean
 [124] f_gc (liolib.c)        [96] luaL_callmeta         [247] lua_tointegerx
 [105] f_luaopen (lstate.c)  [266] luaL_checklstring     [231] lua_tolstring
  [33] f_parser (ldo.c)      [267] luaL_checknumber      [273] lua_tonumberx
  [89] fieldsel (lparser.c)  [222] luaL_checkstack       [238] lua_touserdata
 [114] finishbinexpval (lcode.c) [148] luaL_checkudata   [248] lua_type
 [192] finishgencycle (lgc.c) [235] luaL_checkversion_   [239] lua_version
 [107] forbody (lparser.c)    [97] luaL_getmetafield      [58] luaopen_base
  [15] freeobj (lgc.c)        [92] luaL_getsubtable       [85] luaopen_coroutine
 [202] freeregs (lcode.c)     [59] luaL_len               [83] luaopen_debug
  [56] funcargs (lparser.c)  [169] luaL_loadfilex         [71] luaopen_io
  [70] gctm (loadlib.c)      [100] luaL_newmetatable      [77] luaopen_math
 [246] get2digits (lstrlib.c) [88] luaL_openlibs          [86] luaopen_os
 [262] getF (lauxlib.c)      [241] luaL_prepbuffsize      [32] luaopen_package
 [181] getgeneric (ltable.c) [172] luaL_pushresult        [78] luaopen_string
 [184] gethexa (llex.c)       [81] luaL_requiref          [84] luaopen_table
 [204] inclinenumber (llex.c) [224] luaL_setfuncs         [82] luaopen_utf8
 [193] index2value (lapi.c)  [161] luaL_setmetatable     [191] markbeingfnz (lgc.c)
 [119] internshrstr (lstring.c) [149] luaL_testudata     [144] markmt (lgc.c)
 [125] io_noclose (liolib.c)  [95] luaL_tolstring        [118] markold (lgc.c)
 [263] isSCnumber (lcode.c)   [20] luaM_free_ (lmem.c)   [165] new_localvar (lparser.c)
  [22] l_alloc (lauxlib.c)   [134] luaM_growaux_ (lmem.c) [117] newprefile (liolib.c)
 [159] leaveblock (lparser.c) [21] luaM_malloc_ (lmem.c) [150] numarith (lobject.c)
  [74] llex (llex.c)         [126] luaM_realloc_ (lmem.c) [249] open_func (lparser.c)
 [102] luaB_print (lbaselib.c) [129] luaM_saferealloc_ (lmem.c) [250] os_clock (loslib.c)
 [284] luaC_barrierback_ (lgc.c) [37] luaM_shrinkvector_ (lmem.c) [40] panic (lauxlib.c)
 [123] luaC_changemode (lgc.c) [23] luaM_toobig (lmem.c) [251] patchlistaux (lcode.c)
 [158] luaC_checkfinalizer (lgc.c) [207] luaO_ceillog2 (lobject.c) [280] patchtestreg (lcode.c)
 [201] luaC_fix (lgc.c)      [151] luaO_pushvfstring (lobject.c) [46] pmain (lua.c)
   [4] luaC_freeallobjects (lgc.c) [218] luaO_str2num (lobject.c) [24] propagatemark (lgc.c)
  [38] luaC_newobj (lgc.c)    [43] luaS_clearcache (lstring.c) [41] reallymarkobject (lgc.c)
  [18] luaC_newobjdt (lgc.c) [142] luaS_createlngstrobj (lstring.c) [205] removelastlineinfo (lcode.c)
  [12] luaC_step (lgc.c)     [268] luaS_eqlngstr (lstring.c) [64] restassign (lparser.c)
 [221] luaD_callnoyield (ldo.c) [286] luaS_hash (lstring.c) [175] save (llex.c)
   [8] luaD_closeprotected (ldo.c) [230] luaS_hashlongstr (lstring.c) [143] savelineinfo (lcode.c)
 [276] luaD_growstack (ldo.c) [163] luaS_init (lstring.c) [42] separatetobefnz (lgc.c)
 [277] luaD_inctop (ldo.c)   [120] luaS_new (lstring.c)  [104] setpath (loadlib.c)
 [245] luaD_pcall (ldo.c)    [141] luaS_newlstr (lstring.c) [292] setseed (lmathlib.c)
 [211] luaD_poscall (ldo.c)  [153] luaS_newudata (lstring.c) [281] setsignal (lua.c)
  [10] luaD_precall (ldo.c)  [195] luaS_remove (lstring.c) [135] singlestep (lgc.c)
   [9] luaD_pretailcall (ldo.c) [176] luaS_resize (lstring.c) [68] singlevar (lparser.c)
 [154] luaD_protectedparser (ldo.c) [55] luaT_adjustvarargs (ltm.c) [179] singlevaraux (lparser.c)
  [29] luaD_rawrunprotected (ldo.c) [156] luaT_gettm (ltm.c) [293] skipcomment (lauxlib.c)
 [173] luaD_reallocstack (ldo.c) [258] luaT_gettmbyobj (ltm.c) [171] stack_init (lstate.c)
 [132] luaE_extendCI (lstate.c) [14] luaT_getvarargs (ltm.c) [44] statement (lparser.c)
 [130] luaE_freeCI (lstate.c) [136] luaT_init (ltm.c)     [67] str2K (lcode.c)
 [198] luaE_incCstack (lstate.c) [210] luaV_equalobj (lvm.c) [87] str_checkname (lparser.c)
 [190] luaE_setdebt (lstate.c) [2] luaV_execute (lvm.c)  [101] str_format (lstrlib.c)
 [278] luaE_warnerror (lstate.c) [227] luaV_finishget (lvm.c) [94] subexpr (lparser.c)
 [170] luaF_close (lfunc.c)   [52] luaV_finishset (lvm.c) [65] suffixedexp (lparser.c)
  [27] luaF_closeupval (lfunc.c) [60] luaV_objlen (lvm.c) [139] sweep2old (lgc.c)
  [16] luaF_findupval (lfunc.c) [19] luaV_tointeger (lvm.c) [80] test_then_block (lparser.c)
 [127] luaF_freeproto (lfunc.c) [39] luaV_tointegerns (lvm.c) [215] tonumeral (lcode.c)
  [54] luaF_initupvals (lfunc.c) [138] luaX_init (llex.c) [17] unroll (ldo.c)
 [146] luaF_newCclosure (lfunc.c) [73] luaX_newstring (llex.c) [57] warnfon (lauxlib.c)
  [25] luaF_newLclosure (lfunc.c) [75] luaX_next (llex.c)  [1] <cycle 1>
 [147] luaF_newproto (lfunc.c) [166] luaX_setinput (llex.c) [35] <cycle 2>
 [212] luaG_traceexec (ldebug.c) [203] luaY_nvarstack (lparser.c) [49] <cycle 3>
 [194] luaH_finishset (ltable.c) [34] luaY_parser (lparser.c) [47] <cycle 4>
